
METRICS:::	TS:0	NUM_POINTS:144	ALL_CLUSTERS:615	CLUSTERS_FILTERED:15	CLUSTERS_MERGED:4	AVG_GRID_COUNT:7.500000	
METRICS:::	TS:643	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:644	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:645	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:646	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:647	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:648	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:649	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:650	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:651	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:652	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:653	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:654	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:655	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:656	NUM_POINTS:53	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:657	NUM_POINTS:52	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:658	NUM_POINTS:52	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:659	NUM_POINTS:52	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:660	NUM_POINTS:52	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:661	NUM_POINTS:51	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:662	NUM_POINTS:51	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:663	NUM_POINTS:51	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:664	NUM_POINTS:51	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:665	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:666	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:667	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:668	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:669	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:670	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:671	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:672	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:673	NUM_POINTS:50	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:674	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:675	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:676	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:677	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:678	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:679	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:680	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:681	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:682	NUM_POINTS:49	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:683	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:684	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:685	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:686	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:687	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:688	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:689	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:690	NUM_POINTS:48	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:691	NUM_POINTS:47	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:692	NUM_POINTS:47	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:693	NUM_POINTS:47	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:694	NUM_POINTS:47	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:695	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:696	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:697	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:698	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:699	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:700	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:701	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:702	NUM_POINTS:46	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:703	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:704	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:705	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:706	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:707	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:708	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:709	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:710	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:711	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:712	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:713	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:714	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:715	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:716	NUM_POINTS:45	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:717	NUM_POINTS:44	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:718	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:719	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:720	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:721	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:722	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:723	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:724	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:725	NUM_POINTS:43	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:726	NUM_POINTS:42	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:727	NUM_POINTS:42	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:728	NUM_POINTS:42	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:729	NUM_POINTS:42	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:730	NUM_POINTS:42	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:731	NUM_POINTS:42	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:732	NUM_POINTS:41	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:733	NUM_POINTS:41	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:734	NUM_POINTS:39	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:735	NUM_POINTS:39	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:736	NUM_POINTS:39	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:737	NUM_POINTS:39	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:738	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:739	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:740	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:741	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:742	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:743	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:744	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:745	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:746	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:747	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:748	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:749	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:750	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:751	NUM_POINTS:38	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:752	NUM_POINTS:37	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:753	NUM_POINTS:36	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:754	NUM_POINTS:36	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:755	NUM_POINTS:36	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:756	NUM_POINTS:34	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:757	NUM_POINTS:33	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:758	NUM_POINTS:33	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:759	NUM_POINTS:32	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:760	NUM_POINTS:32	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:761	NUM_POINTS:32	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:762	NUM_POINTS:32	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:763	NUM_POINTS:32	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:764	NUM_POINTS:31	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:765	NUM_POINTS:31	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:766	NUM_POINTS:31	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:767	NUM_POINTS:31	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:768	NUM_POINTS:31	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:769	NUM_POINTS:31	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:770	NUM_POINTS:30	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:771	NUM_POINTS:30	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:772	NUM_POINTS:30	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:773	NUM_POINTS:30	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:774	NUM_POINTS:29	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:775	NUM_POINTS:28	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:776	NUM_POINTS:28	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:777	NUM_POINTS:28	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:778	NUM_POINTS:28	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:779	NUM_POINTS:28	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:780	NUM_POINTS:28	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:781	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:782	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:783	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:784	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:785	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:786	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:787	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:788	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:789	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:790	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:791	NUM_POINTS:27	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:792	NUM_POINTS:26	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:793	NUM_POINTS:26	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:794	NUM_POINTS:26	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:795	NUM_POINTS:26	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:796	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:797	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:798	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:799	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:800	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:801	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:802	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:803	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
